word,form,qwerd,keyer,chord,usage
Compilations,k-p-i-l-sh-s,Kpilzs,,qiklpsz,0
Complicating,k-pl-e-k-\-h,Kplekg,,qegklp,0
Complicates,k-pl-e-k-s,Kpleks,,qeklps,0
Complication,k-pl-e-k-sh,Kplekz,,qeklpz,0
Complications,k-pl-e-k-sh-s,Kplekzs,,qeklpsz,0
Complicity,k-pl-e-\-s,Kples,,qeklps,0
Complicit,k-pl-e-s-e-t,Kpleset,,qeklpst,0
Complicitly,k-pl-e-s-e-t-e,Kplesete,,qeklpst,0
Compulsory,k-pl-s-r-e,Kplsre,,qeklprs,0
Compulsions,k-pl-sh-s,Kplzs,,qklpsz,0
Compensated,k-p-n-s-a-d,Kpnsad,,qadknps,0
Compensating,k-p-n-s-a-\-h,Kpnsag,,qagknps,0
Compensator,k-p-n-s-a-r,Kpnsar,,qaknprs,0
Compensators,k-p-n-s-a-r-s,Kpnsars,,qaknprs,0
Compensates,k-p-n-s-a-s,Kpnsas,,qaknps,0
Compensation,k-p-n-s-a-sh,Kpnsaz,,qaknpsz,0
Compensations,k-p-n-s-a-sh-s,Kpnsazs,,qaknpsz,0
Compensations,k-p-n-s-a-sh-s,Kpnszs,,qknpsz,0
Composer,k-p-o-\-r,Kpor,,qkopr,0
Composers,k-p-o-\-r-s,Kpors,,qkoprs,0
Compositions,k-p-o-sh-s,Kpozs,,qkopsz,0
Composure,k-p-o-sh-u,Kpozu,,qkopuz,0
Compunctions,k-p-nk-s,Kpqs,,qkpqs,0
Comparablely,k-pr-b-e,Kprbe,,qbekpr,0
Comparables,k-pr-b-s,Kprbs,,qbkprs,0
Comprehensible,k-pr-e-n-s-b,Kprensb,,qbeknprs,0
Comprehensibly,k-pr-e-n-s-b-e,Kprensbe,,qbeknprs,0
Comprehensibility,k-pr-e-n-s-\-b,Kprensbo,,qbeknoprs,0
Comprehensive,k-pr-e-n-s-v,Kprensv,,qeknprsv,0
Comprehensively,k-pr-e-n-s-v-e,Kprensve,,qeknprsv,0
Compress,k-pr-e-s,Kpres,,qekprs,0
Compressible,k-pr-e-s-b,Kpresb,,qbekprs,0
Compressibly,k-pr-e-s-b-e,Kpresbe,,qbekprs,0
Compressibility,k-pr-e-s-\-b,Kpresbo,,qbekoprs,0
Compressed,k-pr-e-s-d,Kpresd,,qdekprs,0
Compressing,k-pr-e-s-\-h,Kpresg,,qegkprs,0
Compressor,k-pr-e-s-r,Kpresr,,qekprs,0
Compressors,k-pr-e-s-r-s,Kpresrs,,qekprs,0
Compresss,k-pr-e-s-s,Kpress,,qekprs,0
Compression,k-pr-e-s-sh,Kpresz,,qekprsz,0
Compressions,k-pr-e-s-sh-s,Kpreszs,,qekprsz,0
Comprise,k-pr-i-s,Kpris,,qikprs,0
Comprised,k-pr-i-s-d,Kprisd,,qdikprs,0
Comprising,k-pr-i-s-\-h,Kprisg,,qgikprs,0
Comprises,k-pr-i-s-s,Kpriss,,qikprs,0
Compartment,k-p-t-m,Kptm,,qkmpt,0
Compartmental,k-p-t-m-l,Kptml,,qklmpt,0
Compartmentalize,k-p-t-m-l-i-s,Kptmlis,,qiklmpst,0
Compartmentalized,k-p-t-m-l-i-s-d,Kptmlisd,,qdiklmpst,0
Compartmentalizing,k-p-t-m-l-i-s-\-h,Kptmlisg,,qgiklmpst,0
Compartmentalizes,k-p-t-m-l-i-s-s,Kptmliss,,qiklmpst,0
Compartments,k-p-t-m-s,Kptms,,qkmpst,0
Competently,k-p-tn-e,Kptne,,qeknpt,0
Competence,k-p-tn-s,Kptns,,qknpst,0
Competency,k-p-tn-s-e,Kptnse,,qeknpst,0
Competencies,k-p-tn-s-e-s,Kptnses,,qeknpst,0
Competences,k-p-tn-s-s,Kptnss,,qknpst,0
Computerize,k-p-u-/-r-i-s,Kpuris,,qikprsu,0
Computerized,k-p-u-/-r-i-s-d,Kpurisd,,qdikprsu,0
Computerizing,k-p-u-/-r-i-s-\-h,Kpurisg,,qgikprsu,0
Computerizes,k-p-u-/-r-i-s-s,Kpuriss,,qikprsu,0
Computational,k-p-u-sh-l,Kpuzl,,qklpuz,0
Computationally,k-p-u-sh-l-e,Kpuzle,,qeklpuz,0
Computations,k-p-u-sh-s,Kpuzs,,qkpsuz,0
Conquest,k-k-e-s,Kqes,,qekqs,0
Conquests,k-k-e-s-s,Kqess,,qekqs,0
Critics,k-r-/-a-s,Kras,,qakrs,0
Cryptic,k-r-e-p-t-k,Kreptk,,qekprt,0
Christianize,k-r-e-s-ch-i-s,Krescis,,qceikrs,0
Christianized,k-r-e-s-ch-i-s-d,Krescisd,,qcdeikrs,0
Christianizing,k-r-e-s-ch-i-s-\-h,Krescisg,,qcegikrs,0
Christianizes,k-r-e-s-ch-i-s-s,Kresciss,,qceikrs,0
Christianization,k-r-e-s-ch-i-s-sh,Krescisz,,qceikrsz,0
Correspondingly,k-r-e-s-\-h-e,Kreshe,,qehkrs,0
Crisis,k-r-i-ss,Kriss,,qikrs,0
Christs,k-r-i-ss,Krisso,o,qikors,0
Crisises,k-r-i-ss-s,Krisss,,qikrs,0
Chronic,k-r-o-n-e-k,Kronek,,qeknor,0
Chronically,k-r-o-n-e-k-e,Kroneke,,qeknor,0
Chronicle,k-r-o-n-/-k,Kronk,,qknor,0
Chronicled,k-r-o-n-/-k-d,Kronkd,,qdknor,0
Chronicling,k-r-o-n-/-k-\-h,Kronkg,,qgknor,0
Chronicles,k-r-o-n-/-k-s,Kronks,,qknors,0
Cryptography,k-r-p-t-oe,Krpty,,qkprty,0
Cryptographic,k-r-p-t-oe-k,Krptyk,,qkprty,0
Cryptographically,k-r-p-t-oe-k-e,Krptyke,,qekprty,0
Crucifix,k-r-s-f-e-s,Krsfx,,qfkrsx,0
Crucifixes,k-r-s-f-e-ss,Krsfxs,,qfkrsx,0
Crucifixion,k-r-s-f-e-s-sh,Krsfxz,,qfkrsxz,0
Crucifixions,k-r-s-f-e-s-sh-s,Krsfxzs,,qfkrsxz,0
Cruelty,k-r-u-\-l,Krulo,o,qkloru,0
Cruelties,k-r-u-\-l-s,Kruls,,qklrsu,0
Cruelty,k-r-u-l-t-e,Krulte,,qeklrtu,0
Cruelties,k-r-u-l-t-e-s,Krultes,,qeklrstu,0
Conceivably,k-s-e-\-b-e,Ksebe,,qbeks,0
Conceptions,k-s-e-p-sh-s,Ksepzs,,qekpsz,0
Conceit,k-s-e-t,Kseto,o,qekost,0
Conservatory,k-s2-e-v-t-r-e,Ksevtre,,qekrstv,0
Conservatories,k-s2-e-v-t-r-e-s,Ksevtres,,qekrstv,0
Conservatism,k-s2-e-v-t-s-m,Ksevtsm,,qekmstv,0
Conservationist,k-s2-e-v-a-sh-s2-t,Ksevzst,,qekstvz,0
Conservationists,k-s2-e-v-a-sh-s2-t-s,Ksevzsts,,qekstvz,0
Constructions,k-s2-/-k-sh-s,Kskzs,,qksz,0
Consummations,k-s2-m-a-sh-s,Ksmzs,,qkmsz,0
Constrained,k-s2-/-n-d,Ksnd,,qdkns,0
Constraining,k-s2-/-n-\-h,Ksng,,qgkns,0
Concentrically,k-s2-n-/-k-e,Ksnke,,qekns,0
Constrains,k-s2-/-n-s,Ksns,,qkns,0
Consolidate,k-s2-o-l-td,Ksoldt,,qdklost,0
Consolidated,k-s2-o-l-td-d,Ksoldtd,,qdklost,0
Consolidating,k-s2-o-l-td-\-h,Ksoldtg,,qdgklost,0
Consolidates,k-s2-o-l-td-s,Ksoldts,,qdklost,0
Consolidation,k-s2-o-l-td-sh,Ksoldz,,qdklosz,0
Consolidations,k-s2-o-l-td-sh-s,Ksoldzs,,qdklosz,0
Consistence,k-ss-n-s,Kssns,,qkns,0
Constancy,k-s2-tn-s-e,Kstnse,,qeknst,0
Constance,k-s2-tn-s,Kstnso,o,qknost,0
Constipate,k-s-t-p-a-t,Kstpat,,qakpst,0
Constipated,k-s-t-p-a-t-d,Kstpatd,,qadkpst,0
Constipating,k-s-t-p-a-t-\-h,Kstpatg,,qagkpst,0
Constipates,k-s-t-p-a-t-s,Kstpats,,qakpst,0
Constipation,k-s-t-p-a-sh,Kstpz,,qkpstz,0
Consultations,k-s2-u-sh-s,Ksuzs,,qksuz,0
Community,k-t-e,Kte,,qekt,0
Communitied,k-t-e-d,Kted,,qdekt,0
Communiting,k-t-e-\-h,Kteg,,qegkt,0
Communities,k-t-e-s,Ktes,,qekst,0
Contemporaneously,k-tm-pr-a-n-u-s-e,Ktmpranuse,,qaekmnprstu,0
Contemporaries,k-tm-pr-r-e-s,Ktmprres,,qekmprst,0
Continentally,k-tn-nt-l-e,Ktnntle,,qeklnt,0
Containerizations,k-tn-r-i-s-sh-s,Ktnriszs,,qiknrstz,0
Continuum,k-tn-u-m,Ktnum,,qkmntu,0
Continuums,k-tn-u-m-s,Ktnums,,qkmnstu,0
Covet,k-u-v-e-t,Kuvet,,qektuv,0
Coveted,k-u-v-e-td,Kuvetd,,qdektuv,0
Coveting,k-u-v-e-t-\-h,Kuvetg,,qegktuv,0
Covets,k-u-v-e-t-s,Kuvets,,qekstuv,0
Covetousness,k-u-v-e-t-u-s-n-s,Kuvetusns,,qeknstuv,0
Convergence,k-v-e-j-n-s,Kvejns,,qejknsv,0
Convergent,k-v-e-jnt,Kvejnt,,qejkntv,0
Convictions,k-v-e-k-sh-s,Kvekzs,,qeksvz,0
Conversant,k-v-e-s-nt,Kvesnt,,qeknstv,0
Conversantly,k-v-e-s-nt-e,Kvesnte,,qeknstv,0
Convertible,k-v-e2-t-b,Kvetb,,qbektv,0
Convertibles,k-v-e2-t-b-s,Kvetbs,,qbekstv,0
Conversationally,k-v-e-sh-l-e,Kvezle,,qeklvz,0
Qwertigraphy,k-a-u-e,Kwe,,qekw,0
Coinage,k-oe-n-j,Kynj,,qjkny,0
Coinages,k-oe-n-j-s,Kynjs,,qjknsy,0
Coexist,k-o-e-ss,Kyss,,qksy,0
Coexisted,k-o-e-ss-d,Kyssd,,qdksy,0
Coexistence,k-o-e-ss-e-n-s,Kyssens,,qeknsy,0
Coexisting,k-o-e-ss-\-h,Kyssg,,qgksy,0
Coexists,k-o-e-ss-s,Kysss,,qksy,0
Consciously,k-sh-u-s-e,Kzuse,,qeksuz,0
Consciousnesss,k-sh-u-s-n-e-s-s,Kzusness,,qeknsuz,0
Labored,l-a-br-d,Labrd,,qabdlr,0
Laboring,l-a-br-\-h,Labrg,,qabglr,0
Labors,l-a-br-s,Labrs,,qablrs,0
-Life,<-l-a-f,Laf<,,q<afl,0
Life-,l-a-f->,Laf>,,q>afl,0
Laughability,l-a-f-\-b,Lafbo,,qabflo,0
Lifelong,l-a-f-l-ng,Laflg,,qafgl,0
Laughter,l-a-f-t-e2,Lafte,,qaeflt,0
Laughters,l-a-f-t-e2-s,Laftes,,qaeflst,0
Lackey,l-a-k-e,Lakeo,o,qaeklo,0
Lackeys,l-a-k-e-s,Lakeso,o,qaeklos,0
Lax,l-a-k-s,Lakso,o,qaklos,0
Laxity,l-a-k-s-t-e,Lakste,,qaeklst,0
Livably,l-a-v-b-e,Lavbe,,qabelv,0
Livability,l-a-v-\-b,Lavbo,,qablov,0
Livelihood,l-a-v-e-\-d,Laved,,qadelv,0
Livelihoods,l-a-v-e-\-d-s,Laveds,,qadelsv,0
Livelier,l-a-v-e-r,Lavero,o,qaelorv,0
Liver,l-a-v-r,Lavr,,qalrv,0
Livery,l-a-v-r-e,Lavre,,qaelrv,0
Liveries,l-a-v-r-e-s,Lavres,,qaelrsv,0
Livers,l-a-v-r-s,Lavrs,,qalrsv,0
Will be able,l-b-a,Lba,,qabl,0
Wellbeing,l-b-\-h,Lbg,,qbgl,0
-Ology,<-l-e,Le<,,q<el,0
Liberated,l-e-b-e-r-a-d,Leberad,,qabdelr,0
Liberating,l-e-b-e-r-a-\-h,Leberag,,qabeglr,0
Liberator,l-e-b-e-r-a-r,Leberar,,qabelr,0
Liberators,l-e-b-e-r-a-r-s,Leberars,,qabelrs,0
Liberates,l-e-b-e-r-a-s,Leberas,,qabelrs,0
Liberations,l-e-b-e-r-a-sh-s,Leberzs,,qbelrsz,0
Lifted,l-e-f-t-d,Leftd,,qdeflt,0
Lifting,l-e-f-t-\-h,Leftg,,qefglt,0
Lengthened,l-e-ng-n-d,Legnd,,qdegln,0
Lengthening,l-e-ng-n-\-h,Legng,,qegln,0
Lengthens,l-e-ng-n-s,Legns,,qeglns,0
Length,l-e-ng,Lego,o,qeglo,0
Lectured,l-e-k-t-r-d,Lektrd,,qdeklrt,0
Lecturing,l-e-k-t-r-\-h,Lektrg,,qegklrt,0
Lectures,l-e-k-t-r-s,Lektrs,,qeklrst,0
Lemonade,l-e-mn-a-d,Lemnad,,qadelmn,0
Lemonades,l-e-mn-a-d-s,Lemnads,,qadelmns,0
Limitations,l-e-m-sh-s,Lemzs,,qelmsz,0
LGBTQIA+,l-g-b-f,Lgbf,,qbfgl,0
Willing,l-\-h,Lgi,i,qgil,0
Wealthy,l-th-e,Lheo,o,qehlo,0
Wealthiest,l-th-e-s,Lhes,,qehls,0
Luncheons,l-n-ch-n-s,Lncns,,qclns,0
-Ality,<-l-o,Lo<,,q<lo,0
Localize,l-o-k-i-s,Lokis,,qiklos,0
Localized,l-o-k-i-s-d,Lokisd,,qdiklos,0
Localizing,l-o-k-i-s-\-h,Lokisg,,qgiklos,0
Localizes,l-o-k-i-s-s,Lokiss,,qiklos,0
Locomotives,l-o-k-m-o-df-s,Lokmotvs,,qklmostv,0
Launcher,l-o-n-ch-r,Loncr,,qclnor,0
Launchers,l-o-n-ch-r-s,Loncrs,,qclnors,0
Loneliness,l-o-n-e-n-e-s,Lonenes,,qelnos,0
Losses,l-o-ss,Losso,o,qlos,0
Listings,l-s-\-h-s,Lsz,,qlsz,0
Loser,l-u-s-r,Lusr,,qlrsu,0
Losers,l-u-s-r-s,Lusrs,,qlrsu,0
Loses,l-u-ss,Luss,,qlsu,0
-Ment,<-m,M<,,q<m,0
Multi-,m->,M>,,q>m,0
Matchup,m-a-ch-p,Macp,,qacmp,0
Matchups,m-a-ch-p-s,Macps,,qacmps,0
Matcher,m-a-ch-r,Macr,,qacmr,0
Magistrate,m-a-j-s-t-r-a,Majstra,,qajmrst,0
Magistrates,m-a-j-s-t-r-a-s,Majstras,,qajmrst,0
Mail,m-a2-l-b,Malbi,i,qabilm,0
Malign,m-a-l-i-n,Malin,,qailmn,0
Maligned,m-a-l-i-n-d,Malind,,qadilmn,0
Malignly,m-a-l-i-n-e,Maline,,qaeilmn,0
Maligning,m-a-l-i-n-\-h,Maling,,qagilmn,0
Maligns,m-a-l-i-n-s,Malins,,qailmns,0
Mailer,m-a2-l-r,Malr,,qalmr,0
Mailers,m-a2-l-r-s,Malrs,,qalmrs,0
Mammon,m-a-mn,Mamm,,qam,0
Massaged,m-a-s-a-sh-d,Masazd,,qadmsz,0
Massaging,m-a-s-a-sh-\-h,Masazg,,qagmsz,0
Massages,m-a-s-a-sh-s,Masazs,,qamsz,0
Mightily,m-a-t-ye,Maty,,qamty,0
Maximize,m-a-x-m-i-s,Maxmis,,qaimsx,0
Maximized,m-a-x-m-i-s-d,Maxmisd,,qadimsx,0
Maximizing,m-a-x-m-i-s-\-h,Maxmisg,,qagimsx,0
Maximizes,m-a-x-m-i-s-s,Maxmiss,,qaimsx,0
Embarrassment,m-b-a-r-a-s-m,Mbarasm,,qabmrs,0
Embarrassments,m-b-a-r-a-s-m-s,Mbarasms,,qabmrs,0
Embraceably,m-br-a-s-b-e,Mbrasbe,,qabemrs,0
Merchants,m-e-ch-t-s,Mects,,qcemst,0
Medication,m-e-d-e-k-sh,Medekz,,qdekmz,0
Medications,m-e-d-e-k-sh-s,Medekzs,,qdekmsz,0
Murderer,m-e2-d-e2-r,Meder,,qdemr,0
Murderers,m-e2-d-e2-r-s,Meders,,qdemrs,0
Murderously,m-e2-d-e2-r-u-s-e,Mederuse,,qdemrsu,0
Methodist,m-e-th-d-e-s,Mehdes,,qdehms,0
Methodism,m-e-th-d-e-s-m,Mehdesm,,qdehms,0
Methodists,m-e-th-d-e-s-s,Mehdess,,qdehms,0
Methodical,m-e-th-d-\-k,Mehdk,,qdehkm,0
Methodically,m-e-th-d-\-k-e,Mehdke,,qdehkm,0
Methodology,m-e-th-d-\-l,Mehdl,,qdehlm,0
Methodologies,m-e-th-d-\-l-s,Mehdls,,qdehlms,0
Millennial,m-e-l-e-n-l,Melenl,,qelmn,0
Millennary,m-e-l-e-n-r-e,Melenre,,qelmnr,0
Millionth,m-e-l-n-th,Melnh,,qehlmn,0
Millionths,m-e-l-n-th-s,Melnhs,,qehlmns,0
Murmured,m-e2-m-e2-d,Memed,,qdem,0
Murmurated,m-e2-m-e2a-d,Memedo,o,qdemo,0
Murmuring,m-e2-m-e2-\-h,Memeg,,qegm,0
Murmurating,m-e2-m-e2a-\-h,Memego,o,qegmo,0
Murmur,m-e2-m-e2,Memei,i,qeim,0
Murmurate,m-e2-m-e2a,Memeo,o,qemo,0
Murmurates,m-e2-m-e2a-s,Memesi,i,qeims,0
Murmurs,m-e2-m-e2-s,Memeso,o,qemos,0
Murmuration,m-e2-m-e2a-sh,Memez,,qemz,0
Murmurations,m-e2-m-e2a-sh-s,Memezs,,qemsz,0
Meanness,m-e-n-n-e-s,Mennes,,qemns,0
Merry,m-e-r-ye,Mery,,qemry,0
Messager,m-e-s-j-r,Mesjr,,qejmrs,0
Mystified,m-e-s2-df-d,Mestfd,,qdefmst,0
Mystifying,m-e-s2-df-\-h,Mestfg,,qefgmst,0
Mystifies,m-e-s2-df-s,Mestfs,,qefmst,0
Mitigations,m-e-t-e-g-sh-s,Metegzs,,qegmstz,0
Metaphoric,m-e-t-fr-\-k,Metfrk,,qefkmrt,0
Metaphorical,m-e-t-fr-\-k-l,Metfrkl,,qefklmrt,0
Metaphorically,m-e-t-fr-\-k-l-e,Metfrkle,,qefklmrt,0
Meetings,m-e-t-\-s2,Metz,,qemtz,0
Emphatically,m-f-/-ya,Mfy,,qfmy,0
Admired,m-i2-d,Mido,o,qdimo,0
Admiring,m-i2-\-h,Migo,o,qgimo,0
Migratory,m-i-g-r-a-\-r-e,Migrare,,qaegimr,0
Milepost,m-i-p-o-s-t,Mipost,,qimopst,0
Mileposts,m-i-p-o-s-t-s,Miposts,,qimopst,0
Miler,m-i2-r,Mir,,qimr,0
Milers,m-i2-r-s,Mirs,,qimrs,0
Miles,m-i2-s,Misi,i,qims,0
Admires,m-i2-s,Miso,o,qimos,0
Milestone,m-i-s-t-o-n,Miston,,qimnost,0
Milestones,m-i-s-t-o-n-s,Mistons,,qimnost,0
Managerial,m-j-e-r-l,Mjerl,,qejlmr,0
Managerially,m-j-e-r-l-e,Mjerle,,qejlmr,0
Impenetrably,m-jnt-r-b-e,Mjntrbe,,qbejmnrt,0
Managerial,m-j-r-l,Mjrl,,qjlmr,0
Managerially,m-j-r-l-e,Mjrle,,qejlmr,0
Mechanician,m-k-a-n-sh,Mkanz,,qakmnz,0
Mechanicians,m-k-a-n-sh-s,Mkanzs,,qakmnsz,0
-Mental,<-m-l,Ml<,,q<lm,0
Mimicked,mn-e-k-d,Mmekd,,qdekm,0
Mimickry,mn-e-k-e,Mmeke,,qekm,0
Mimickries,mn-e-k-e-s,Mmekes,,qekms,0
Mimicking,mn-e-k-\-h,Mmekg,,qegkm,0
Mimickry,mn-e-k-r-e,Mmekre,,qekmr,0
Mimics,mn-e-k-s,Mmeks,,qekms,0
Minimize,mn-e-m-i-s,Mmemis,,qeims,0
Minimized,mn-e-m-i-s-d,Mmemisd,,qdeims,0
Minimizing,mn-e-m-i-s-\-h,Mmemisg,,qegims,0
Minimizes,mn-e-m-i-s-s,Mmemiss,,qeims,0
Minimization,mn-e-m-i-s-sh,Mmemisz,,qeimsz,0
Monotheistic,mm-o-th-\-s2-t,Mmohst,,qhmost,0
Mended,mn-d-d,Mndd,,qdmn,0
Mending,mn-d-\-h,Mndg,,qdgmn,0
Mends,mn-d-s,Mnds,,qdmns,0
Mendacity,mn-d-/-s,Mndso,o,qdmnos,0
Manipulable,mn-e-p-/-u-b,Mnepub,,qbemnpu,0
Manipulably,mn-e-p-/-u-b-e,Mnepube,,qbemnpu,0
Manipulability,mn-e-p-/-u-\-b,Mnepubo,,qbemnopu,0
Manipulated,mn-e-p-/-u-d,Mnepud,,qdemnpu,0
Manipulating,mn-e-p-/-u-\-h,Mnepug,,qegmnpu,0
Manipulates,mn-e-p-/-u-s,Mnepus,,qemnpsu,0
Manipulation,mn-e-p-/-u-sh,Mnepuz,,qemnpuz,0
Manipulations,mn-e-p-/-u-sh-s,Mnepuzs,,qemnpsuz,0
Ministry,mn-e-s-t-r-e,Mnestre,,qemnrst,0
Ministerial,mn-e-s-t-r-e-l,Mnestrel,,qelmnrst,0
Ministerially,mn-e-s-t-r-e-l-e,Mnestrele,,qelmnrst,0
Ministries,mn-e-s-t-r-e-s,Mnestres,,qemnrst,0
Manageably,mn-j-b-e,Mnjbe,,qbejmn,0
Manageability,mn-j-\-b,Mnjbo,,qbjmno,0
Managerially,mn-j-e-r-l-e,Mnjerle,,qejlmnr,0
Managership,mn-j-e2-\-sh,Mnjez,,qejmnz,0
Monopolist,mn-o-pl-e-s,Mnoples,,qelmnops,0
Monopolies,mn-o-pl-e-s,Mnopleso,o,qelmnops,0
Monopolize,mn-o-pl-i-s,Mnoplis,,qilmnops,0
Monopolized,mn-o-pl-i-s-d,Mnoplisd,,qdilmnops,0
Monopolizing,mn-o-pl-i-s-\-h,Mnoplisg,,qgilmnops,0
Monopolizes,mn-o-pl-i-s-s,Mnopliss,,qilmnops,0
Monopolization,mn-o-pl-i-s-sh,Mnoplisz,,qilmnopsz,0
Maintainably,mn-tn-b-e,Mntnbe,,qbemnt,0
Mobilize,m-o-bl-i-s,Moblis,,qbilmos,0
Mobilized,m-o-bl-i-s-d,Moblisd,,qbdilmos,0
Mobilizing,m-o-bl-i-s-\-h,Moblisg,,qbgilmos,0
Mobilizes,m-o-bl-i-s-s,Mobliss,,qbilmos,0
Mobilization,m-o-bl-i-s-a-sh,Moblisz,,qbilmosz,0
Mobilizations,m-o-bl-i-s-a-sh-s,Mobliszs,,qbilmosz,0
Modifierer,m-o-df-r-r,Modfrr,,qdfmor,0
Modulate,m-o-d-\-l-a-t,Modlat,,qadlmot,0
Modulated,m-o-d-\-l-a-t-d,Modlatd,,qadlmot,0
Modulating,m-o-d-\-l-a-t-\-h,Modlatg,,qadglmot,0
Modulates,m-o-d-\-l-a-t-s,Modlats,,qadlmost,0
Momentarily,m-o-m-r-ye,Momry,,qmory,0
Mosquitos,m-o-s-k-e-t-o-s,Mosqetos,,qemoqst,0
Motivational,m-o-df-a-sh-l,Motvzl,,qlmotvz,0
Motivationally,m-o-df-a-sh-l-e,Motvzle,,qelmotvz,0
Motioned,m-o-sh-d,Mozd,,qdmoz,0
Motioning,m-o-sh-\-h,Mozg,,qgmoz,0
Motions,m-o-sh-s,Mozs,,qmosz,0
Impartially,m-p-a-r-sh-e,Mparze,,qaemprz,0
Impartials,m-p-a-r-sh-s,Mparzs,,qamprsz,0
Imperiled,m-p-e-r-l-d,Mperld,,qdelmpr,0
Implacable,m-p-l-a-k-b,Mplakb,,qabklmp,0
Implacably,m-p-l-a-k-b-e,Mplakbe,,qabeklmp,0
Employably,m-pl-b-e,Mplbe,,qbelmp,0
Employability,m-pl-\-b,Mplbo,,qblmop,0
Implicitly,m-pl-e-s-t-e,Mpleste,,qelmpst,0
Impulse,m-pl-s,Mpls,,qlmps,0
Impulses,m-pl-ss,Mplss,,qlmps,0
Impulsive,m-pl-s-v,Mplsv,,qlmpsv,0
Impulsively,m-pl-s-v-e,Mplsve,,qelmpsv,0
Impenetrable,m-pnt-r-b,Mpntrb,,qbmnprt,0
Impossibility,m-p-o-s-\-b,Mposbo,,qbmops,0
Importer,m-p-o-t-r,Mpotr,,qmoprt,0
Importers,m-p-o-t-r-s,Mpotrs,,qmoprst,0
Impositions,m-p-o-sh-s,Mpozs,,qmopsz,0
Improbably,m-pr-b-e,Mprbe,,qbempr,0
Imperfect,m-pr-f,Mprf,,qfmpr,0
Imperfectly,m-pr-f-e,Mprfe,,qefmpr,0
Imperfection,m-pr-f-sh,Mprfz,,qfmprz,0
Imperfections,m-pr-f-sh-s,Mprfzs,,qfmprsz,0
Improper,m-pr-pr,Mprpr,,qmpr,0
Improperly,m-pr-pr-e,Mprpre,,qempr,0
Emperor,m-pr-r,Mprr,,qmpr,0
Emperors,m-pr-r-s,Mprrs,,qmprs,0
Perceptive,m-pr-s-e-p-df,Mprseptv,,qemprstv,0
Perceptively,m-pr-s-e-p-df-e,Mprseptve,,qemprstv,0
Improvisation,m-pr-v-e-s-a-sh,Mprvesz,,qemprsvz,0
Improvise,m-pr-v-i-s,Mprvis,,qimprsv,0
Improvised,m-pr-v-i-s-d,Mprvisd,,qdimprsv,0
Improvising,m-pr-v-i-s-\-h,Mprvisg,,qgimprsv,0
Improvises,m-pr-v-i-s-s,Mprviss,,qimprsv,0
Impartial,m-p-t-l,Mptl,,qlmpt,0
Impotent,m-p-tn-t,Mptnt,,qmnpt,0
Misapplication,m-s-a-pl-sh,Msaplz,,qalmpsz,0
Misapplications,m-s-a-pl-sh-s,Msaplzs,,qalmpsz,0
Misjudge,m-s-j-j,Msjj,,qjms,0
Misjudged,m-s-j-j-d,Msjjd,,qdjms,0
Misjudging,m-s-j-j-\-h,Msjjg,,qgjms,0
Misjudges,m-s-j-j-s,Msjjs,,qjms,0
Mismatch,m-sm-a-ch,Msmac,,qacms,0
Mismatched,m-sm-a-ch-d,Msmacd,,qacdms,0
Mismatching,m-sm-a-ch-\-h,Msmacg,,qacgms,0
Mismatches,m-sm-a-ch-s,Msmacs,,qacms,0
Mismanage,m-s-m-j,Msmj,,qjms,0
Mismanaged,m-s-m-j-d,Msmjd,,qdjms,0
Mismanaging,m-s-m-j-\-h,Msmjg,,qgjms,0
Mismanagement,m-s-m-j-m,Msmjm,,qjms,0
Mismanages,m-s-m-j-s,Msmjs,,qjms,0
Mismanage,m-s-mn-j,Msmmj,,qjms,0
Mismanaged,m-s-mn-j-d,Msmmjd,,qdjms,0
Mismanaging,m-s-mn-j-\-h,Msmmjg,,qgjms,0
Mismanagement,m-s-mn-j-m,Msmmjm,,qjms,0
Mismanages,m-s-mn-j-s,Msmmjs,,qjms,0
Misinformation,m-s-n-f-m-sh,Msnfmz,,qfmnsz,0
Misinform,m-s-n-m-f,Msnmf,,qfmns,0
Misinformed,m-s-n-m-f-d,Msnmfd,,qdfmns,0
Misinforming,m-s-n-m-f-\-h,Msnmfg,,qfgmns,0
Misinforms,m-s-n-m-f-s,Msnmfs,,qfmns,0
Misinterpretations,m-s2-n-/-p-sh-s,Msnpzs,,qmnpsz,0
Mispronounce,m-s-pr-n-n-s,Msprnns,,qmnprs,0
Mispronounced,m-s-pr-n-n-s-d,Msprnnsd,,qdmnprs,0
Mispronouncing,m-s-pr-n-n-s-\-h,Msprnnsg,,qgmnprs,0
Mispronounces,m-s-pr-n-n-s-s,Msprnnss,,qmnprs,0
Mosquito,m-s-k-e-t-o,Msqeto,,qemoqst,0
Mosquitoes,m-s-k-e-t-o-s,Msqetos,,qemoqst,0
Mistook,m-s2-t-d,Mstd,,qdmst,0
Muster,m-u-s-t-e2,Muste,,qemstu,0
Mustered,m-u-s-t-e2-d,Musted,,qdemstu,0
Mustering,m-u-s-t-e2-\-h,Musteg,,qegmstu,0
Musters,m-u-s-t-e2-s,Mustes,,qemstu,0
Mixture,m-e-s-t-r,Mxtr,,qmrtx,0
Mixtures,m-e-s-t-r-s,Mxtrs,,qmrstx,0
In-,n->,N>,,q>n,0
Inability,n-a-\-b,Nabo,,qabno,0
Inabilities,n-a-\-b-s,Nabos,,qabnos,0
