Immanence,e-mn-s,Emnsi,i,qeimns,0
Imminence,e-mn-s,Emnso,o,qemnos,0
Eminence,e-mn-s,Emnsqk,,qemns,0
Eminent,e-mn,Emnu,u,qemnu,0
Immoderate,e-m-o-d,Emod,,qdemo,0
Immolate,e-m-o-l-a,Emola,,qaelmo,0
Emollient,e-m-o-l-e-nt,Emolent,,qelmnot,0
Emolument,e-m-o-l-m,Emolm,,qelmo,0
Immoral,e-m-o-r-l,Emorl,,qelmor,0
Immorality,e-m-o-r-/-l,Emorlo,o,qelmor,0
Immortal,e-m-o-t-l,Emotl,,qelmot,0
Immortality,e-m-o-t-/-l,Emotlo,o,qelmot,0
Emotion,e-m-o-sh,Emoz,,qemoz,7
Himself,e-m-s,Ems,,qems,70
Immovable,e-m-u-b,Emub,,qbemu,0
Emulsify,e-m-u-l-s2-f,Emulsf,,qeflmsu,0
Immune,e-m-u-n,Emun,,qemnu,0
Immunity,e-m-u-/-nt,Emunt,,qemntu,0
Emission,e-m-sh,Emz,,qemz,1065
When,e-n,En,,qen,3852
Inalienable,e-n-a-l-e-n-b,Enalenb,,qabeln,0
Inane,e-n-a-n,Enan,,qaen,0
Inanition,e-n-a-n-sh,Enanz,,qaenz,0
Inapposite,e-n-a-p-o-s,Enapos,,qaenops,0
Inappreciative,e-n-a-pr-e-sh-/-v,Enaprezv,,qaenprvz,0
Inapt,e-n-a-p-t,Enapt,,qaenpt,0
Innate,e-n-a-t,Enat,,qaent,0
Inattention,e-n-a-tn-sh,Enatnz,,qaentz,0
Inadvertent,e-n-a-v-tn,Enavtn,,qaentv,0
Enable,e-n-b,Enb,,qben,3852
Inability,e-n-\-b,Enbo,,qbeno,0
Earned,e2-n-/-t,Endi,i,qdein,0
Inclined,e-/-nt,Endo,o,qdeno,0
Inebriate,e-n-e-br-ea-t,Enebret,,qbenrt,0
Inebriety,e-n-e-br-i,Enebri,,qbeinr,0
Ineffable,e-n-e-f,Enef,,qefn,0
Ineluctable,e-n-e-l-u-k,Eneluk,,qeklnu,0
Enemy,e-n-e-m-e,Eneme,,qemn,62
Enemies,e-n-e-m-e-s,Enemes,,qemns,62
Innermost,e-n-e2-m-o,Enemo,,qemno,0
Iniquity,e-n-e-k-w-e-t-e,Eneqete,,qenqt,0
Inequity,e-n-e-k-w-e-t-e,Eneqeteo,o,qenoqt,0
Inerrant,e-n-e-r-a-nt,Enerant,,qaenrt,0
Inertia,e-n-e-r-sh-ea,Enerze,,qenrz,0
Whenever,e-n-e-v,Enev,,qenv,136
Initial,e-n-e-sh,Enez,,qenz,143
Initiation,e-n-e-sh-ea-sh,Enezez,,qenz,1
When the,e-n-th,Enh,,qehn,2
Inhabitant,e-n-^-h-\-a-b-tn,Enhabtn,,qabehnt,1
Inherent,e-n-^-h-\-e2-nt,Enhent,,qehnt,0
Inherit,e-n-^-h-\-e2-t,Enhet,,qehnt,0
Earn,e2-n,Eni,i,qein,0
Indiana ,e-n,Eno,o,qeno,3852
Inordinate,e-n-o-tn-a-t,Enodnat,,qadenot,0
Inoffensive,e-n-o-f-e-n-s-v,Enofensv,,qefnosv,0
Inaugurate,e-n-o-g,Enog,,qegno,0
Inaugural,e-n-o-g-/-l,Enogl,,qeglno,0
Inorganic,e-n-o-g-n-e-k,Enognek,,qegkno,0
Innocuous,e-n-o-k,Enok,,qekno,0
Innoculate,e-n-o-k-/-u,Enoku,,qeknou,0
Enormous,e-n-o-m,Enom,,qemno,0
Enormously,e-n-o-m-e,Enome,,qemno,0
Innocent,e-n-o-s,Enos,,qenos,17
Innocently,e-n-o-s-e,Enose,,qenos,17
Innocence,e-n-o-s,Enoso,o,qenos,17
Earnest,e2-n-s,Ens,,qens,0
Earnestly,e2-n-s-e2,Ense,,qens,0
Enumerate,e-n-e-u-m,Enum,,qemnu,0
Innumerable,e-n-e-u-m-b,Enumb,,qbemnu,0
Innuendo,e-n-u-nt-o,Enundo,,qdenou,0
Enunciate,e-n-u-n-s-ea,Enunse,,qensu,0
Inunction,e-n-u-nk,Enuq,,qenqu,0
Yokohama,e-o-k-a-m-a,Eokama,,qaekmo,0
He was not,e-o-s2-nt,Eosnt,,qenost,0
He was,e-o-s,Eoso,o,qeos,0
Yacht,e-o-t,Eot,,qeot,4
Epidermic,e-p-d-e-m-e-k,Epdemek,,qdekmp,0
Epidemic,e-p-tm-e-k,Epdmek,,qdekmp,0
Epileptic,e-p-e-l-e-p,Epelep,,qelp,0
Episcopal,e-p-e-s2-k,Epesk,,qekps,0
Episcopalian,e-p-e-s2-k-/-ea-n,Epesken,,qeknps,0
Epistle,e-p-e-s-l,Epesl,,qelps,0
Epithelium,e-p-th-e2-l-m,Ephelm,,qehlmp,0
Epic,e-p-k,Epk,,qekp,0
Epochal,e-p-/-k,Epki,i,qeikp,0
Epical,e-p-/-k,Epko,o,qekop,0
Epicure,e-p-k-r,Epkr,,qekpr,0
Epicurean,e-p-k-r-n,Epkrn,,qeknpr,0
Explain,e-pl,Epl,,qelp,0
Expenditures,e-jnt-r-s,Epndrs,,qdenprs,0
Epoch,e-p-o-k,Epok,,qekop,0
Epaulette,e-p-o-l-e-t,Epolet,,qelopt,0
Epitome,e-p-tm-e,Eptme,,qempt,0
Epitomize,e-p-tm-i-s,Eptmis,,qeimpst,0
Ink,e-nk,Eq,,qeq,0
Equable,e-k-b,Eqb,,qbeq,919
Equability,e-k-\-b,Eqbo,,qbeoq,0
Equiangular,e-k-w-ea-ng-u,Eqegu,,qegqu,0
Equilateral,e-k-w-e-l-a-t,Eqelat,,qaelqt,0
Equilibrium,e-k-w-e-l-e-b,Eqeleb,,qbelq,0
Equinoctial,e-k-w-e-n-o-k-sh,Eqenoqz,,qenoqz,0
Equipment,e-k-w-e-p-m,Eqepm,,qempq,1
Equivalent,e-k-w-e-v,Eqev,,qeqv,4
Equivocal,e-k-w-e-v-/-k,Eqevq,,qeqv,0
Equivocate,e-k-w-e-v-k,Eqevqo,o,qeoqv,0
Equal,e-k-l,Eql,,qelq,919
Equally,e-k-l-e,Eqle,,qelq,33
Incorporate ,e-nk,Eqo,o,qeoq,0
Equip,e-k-p,Eqp,,qepq,4
Equality,e-k-u,Equ,,qequ,1
Errand,e-r-a-nt,Erand,,qadenr,0
Errant,e-r-a-nt,Erant,,qaenrt,0
Erratic,e-r-/-a,Erao,o,qaeor,0
Erasable,e-r-a-s-b,Erasb,,qabers,1
Erratum,e-r-a-tm,Eratm,,qaemrt,0
Iridium,e-r-e-tm,Eredm,,qdemr,0
Irrigate,e-r-e-g,Ereg,,qegr,0
Irregular,e-r-e-g,Erego,o,qegor,0
Early,e-r-e,Erei,i,qeir,1977
Erect,e-r-e-k,Erek,,qekr,0
Erectile,e-r-e-k-t-l,Erektl,,qeklrt,0
Irreclaimable,e-r-e-/-m-b,Eremb,,qbemr,0
Irremediable,e-r-e-mt-b,Eremdb,,qbdemr,0
Yearly,e-r-e,Ereo,o,qeor,1977
Early reply,e-r-e-p,Erep,,qepr,0
Earlier,e-r-e-r,Erer,,qer,97
Earliest,e-r-e-s,Eres,,qers,9
Erysipelas,e-r-e-s-e-p,Eresep,,qeprs,0
Irrespective,e-r-e-s-/-v,Eresv,,qersv,0
Erie,e-r-e,Ereu,u,qeru,0
Irreverent,e-r-e-v,Erev,,qerv,0
Irreverence,e-r-e-v,Erevo,o,qeorv,0
Irrefragable,e-r-fr-a-g,Erfrag,,qaefgr,0
Irrefrangible,e-r-fr-a-n-j,Erfranj,,qaefjnr,0
Earth,e-r-th,Erh,,qehr,80
Irk,e-r-k,Erk,,qekr,1
Irreconcilable,e-r-k-s-i-l-b,Erksilb,,qbeiklrs,0
Her,e-r,Ero,o,qeor,1977
Erupt,e-r-p,Erp,,qepr,17
Irruption,e-r-p-sh,Erpz,,qeprz,17
Error,e-r-r,Err,,qer,1360
Errors,e-r-r-s,Errs,,qers,1360
Errs,e-r-s,Ersi,i,qeirs,1977
Ears,e-r-s,Ersoqk,o,qeors,1977
Irresistability,e-r-ss-\-b,Erssbo,,qbeors,0
Erudite,e-r-u-d-i,Erudi,,qdeiru,0
Erudition,e-r-u-d-sh,Erudz,,qderuz,0
Irretrievable,e-r-/-v-b,Ervb,,qberv,0
Irrational,e-r-a-sh-l,Erzl,,qelrz,0
Ease,e-s,Es,,qes,3
Essay,e-s-a,Esa,,qaes,0
Eastbound,e-s-b,Esb,,qbes,0
Eastbound track,e-s-b-t,Esbt,,qbest,0
Escheat,e-s-ch-e-t,Escet,,qcest,0
Eschew,e-s-ch-u,Escu,,qcesu,0
Eastern division,e-s2-df,Esdv,,qdesv,0
Easy,e-s-e,Ese,,qes,638
Eczema,e-s2-e-m-a,Esema,,qaems,0
Easier,e-s-e-r,Eser,,qers,292
Esthetic,e-s2-th-/-a,Esha,,qaehs,0
Aesthetic,e-s2-th-/-a,Eshao,o,qaehos,0
He is,e-s,Esi,i,qeis,0
Escutcheon,e-s2-k-ch-n,Eskcn,,qcekns,0
Escort,e-s2-k-o-t,Eskot,,qekost,0
Escape,e-s2-k-p,Eskp,,qekps,2
Escapade,e-s2-k-p-a,Eskpa,,qaekps,0
Isthmus,e-s2-m-u-s,Esmus,,qemsu,0
Eccentric,e-s2-n-/-k,Esnk,,qekns,0
Essential,e-s2-n-sh,Esnz,,qensz,14
Yes ,e-s,Eso,o,qeos,3
Esoteric,eso-t-r-k,Esotrk,,qekorst,0
Especial,e-s-p,Esp,,qeps,734
Especially,e-s-p-e,Espe,,qeps,734
Espionage,e-s-p-n-j,Espnj,,qejnps,0
Esprit,e-s-pr-e,Espre,,qeprs,4
Esquire,e-s2-k-i,Esqi,,qeiqs,0
Easterly,e-s-r-e,Esre,,qers,0
Easterly direction,e-s-r-e-d,Esred,,qders,0
Easterly side,e-s-r-e-s,Esres,,qers,0
He says,e2-ss,Ess,,qes,2
Ecstatic,e-s2-t-/-a,Estao,o,qaeost,0
Establish,e-s2-t-b,Estb,,qbest,2
Establishment,e-s2-t-b-m,Estbm,,qbemst,0
Establishments,e-s2-t-b-m-s,Estbms,,qbemst,0
He is to be,e-s2-t-b,Estbo,o,qbeost,2
Easter,e2-s2-t-e2,Esteo,o,qeost,0
Estate,e-s2-t,Esti,i,qeist,488
Estranged,e-s2-t-j-d,Estjd,,qdejst,0
Esteem,e-s2-tm,Estm,,qemst,1
Estimate,e-s2-tm-a-t,Estmat,,qaemst,0
Estimated,e-s2-tm-a-td,Estmatd,,qademst,0
Esteemed,e-s2-tm-d,Estmd,,qdemst,1
Estimation,e-s2-tm-sh,Estmz,,qemstz,1
Eastern,e-s2-tn,Estn,,qenst,18
Estoppel,e-s2-t-pl,Estpl,,qelpst,0
Estuary,e-s2-t-r-e,Estre,,qerst,0
Ecstasy,e-s2-t-s-e,Estse,,qest,0
Inclusive,e-/-s2-v,Esv,,qesv,0
Easily,e-s-ye,Esy,,qesy,104
Irritate,e2-t-a,Eta,,qaet,0
Et al.,e-t-a-l,Etal,,qaelt,0
Eat,e-t,Eti,i,qeit,1254
Etymology,e-tm-/-o2,Etmo,,qemot,0
Eternal,e-tn-l,Etnl,,qelnt,35
Yet,e-t,Eto,o,qeot,1254
Eats,e-t-s,Ets,,qest,1254
Etc.,e-t-s,Etso,o,qeost,0
Irritation,e2-t-sh,Etz,,qetz,0
Ever,e-v,Ev,,qev,1177
Evacuate,e-v-a-k-e-u-t,Evakut,,qaektuv,0
Evangelical,e-v-a-n-j-/-k,Evanjk,,qaejknv,24
Evangelist,e-v-a-n-j-/-s2-t,Evanjst,,qaejnstv,0
Evaporate,e-v-a-p,Evap,,qaepv,0
Everywhere,e-v-a-r,Evar,,qaerv,129
Everybody,e-v-b-o,Evbo,,qbeov,5
Evident,e-v-tn,Evdn,,qdenv,91
Evidence,e-v-tn,Evdno,o,qdenov,91
Everyday,e-v-e-d-a,Eveda,,qadev,3
Evict,e-v-e-k,Evek,,qekv,0
Everything,e-v-\-h,Evg,,qegv,1177
Evoke,e-v-k,Evk,,qekv,0
Evocation,e-v-k-a-sh,Evkz,,qekvz,0
Evil,e-v-l,Evl,,qelv,35
Evaluate,e-v-l-e-u-t,Evlut,,qeltuv,3
Evaluation,e-v-l-sh,Evlz,,qelvz,35
Even,e-v-n,Evn,,qenv,818
Evening,e-v-n-\-h,Evng,,qegnv,818
Even though,e-v-n-o,Evno,,qenov,0
Event,e-v-nt,Evnt,,qentv,289
Eventually,e-v-nt-l-e,Evntle,,qelntv,58
Every ,e-v,Evo,o,qeov,1177
Evolve,e-v-o-l,Evol,,qelov,86
Everyone,e-v-u-n,Evun,,qenuv,640
Inclusion,e-/-sh,Ez,,qez,0
Issue,e-sh-u,Ezu,,qeuz,1696
Issued,e-sh-u-d,Ezud,,qdeuz,1696
For,f,F,,qf,16676
Far,f-a,Fa,,qaf,127
Fable,f-a2-b,Fabi,i,qabfi,0
Favorable,f-a-b,Fabo,o,qabfo,127
Fabric,f-a-br-k,Fabrk,,qabfkr,0
Fabricate,f-a-br-k,Fabrko,o,qabfkor,0
Fabulous,f-a-b-u-s,Fabus,,qabfsu,0
Favored,f-a-/-t,Fad,,qadf,0
Favorite,f-a-/-e-t,Faet,,qaeft,7
Faith,f-a-th,Fah,,qafh,75
Farthest,f-a-th2-e-s,Fahes,,qaefhs,0
Faithful,f-a-th2-f,Fahf,,qafh,17
Farther,f-a-th2,Fahi,i,qafhi,0
Father-in-law,f-a-th2-l-o,Fahlo,,qafhlo,0
Father,f-a-th,Faho,o,qafho,75
Freight agent,f-/-a,Fai,i,qafi,0
Fact,f-a-k,Fak,,qafk,205
Facultative,f-a-k-l-/-v,Faklv,,qafklv,0
Facsimile,f-a-k-s2-e-m,Faksem,,qaefkms,0
Factor,f-a-k-t-e2,Fakte,,qaefkt,0
Factory,f-a-k-t-r-e,Faktre,,qaefkrt,0
Factories,f-a-k-t-r-e-s,Faktres,,qaefkrst,0
Fail,f-a-l,Fal,,qafl,614
Fallacious,f-a-l-a-sh,Falaz,,qaflz,0
Failed,f-a-ld,Fald,,qadfl,699
Failure,f-a-l-r,Falr,,qaflr,563
Farm,f-a2-m,Fam,,qafm,4
Familiar,f-a-m-e-l,Famel,,qaeflm,84
Farmer,f-a2-m-e2,Fameo,o,qaefmo,0
Famine,f-a-mn,Famn,,qafmn,0
Fame,f-a-m,Famo,o,qafmo,3
Famous,f-a-m-u-s,Famus,,qafmsu,2
Family,f-a-m-ya,Famy,,qafmy,48
Farmers,f-a2-m-ya2,Famyo,o,qafmoy,0
Families,f-a-m-ya-s,Famys,,qafmsy,48
Fanatic,f-a-n-/-a,Fana,,qafn,0
Fanaticism,f-a-n-a-t-ss,Fanatss,,qafnst,0
Fahrenheit,f-a2-n-i,Fani,,qafin,0
Fancy,f-a-n-s-e,Fanse,,qaefns,0
Faint,f-a-nt,Fant,,qafnt,0
Fantastic,f-a-nt-/-s2-t,Fantst,,qafnst,0
Favor,f-a,Fao,o,qafo,127
Fairy,f-a-r-e,Farei,i,qaefir,0
Fairly,f-a-r-e,Fareo,o,qaefor,0
Fairfield,f-a-r-f,Farf,,qafr,0
Fare,f-a-r,Fari,i,qafir,0
Farewell,f-a-r-l,Farl,,qaflr,0
Fair,f-a-r,Faro,o,qafor,0
Face,f-a-s,Fas,,qafs,48
Facet,f-a-s2-e-t,Faset,,qaefst,0
Facetious,f-a-s-e-sh,Fasez,,qaefsz,0
Favors,f-as,Fasi,i,qafis,1
Phase,f-a-s,Faso,o,qafos,48
Faces,f-a-ss,Fass,,qafs,9
Fastidious,f-a-s2-td-u-s,Fastdus,,qadfstu,0
Faster than,f-a-s2-t-e-n,Fasteno,o,qaefnost,0
Fast,f-a-s2-t,Fasto,o,qafost,0
Fate,f-a-t,Fati,i,qafit,1
Fatal,f-a-t-l,Fatl,,qaflt,1
Fat,f-a-t,Fato,o,qafot,1
Fatuity,f-a-t-e-u-t-e,Fatute,,qaeftu,0
Fatuous,f-a-t-u-u-s,Fatuus,,qafstu,0
Fashion,f-a-sh,Faz,,qafz,127
Facial,f-a-sh-l,Fazl,,qaflz,0
Facial ,f-a-sh,Fazo,o,qafoz,0
Forbear,f-b-a-r,Fbar,,qabfr,0
Forebear,f-b-a-r,Fbaro,o,qabfor,0
Forbid,f-b-d,Fbd,,qbdf,1
Forecastle,f-c-a-s-l,Fcasl,,qacfls,0
Forward,f-d,Fd,,qdf,679
Few days,f-d-a-s,Fdas,,qadfs,0
For a day or two,f-d-a-t-u,Fdatu,,qadftu,0
Forwarded,f-d-d,Fdd,,qdf,679
Forwarding,f-d-\-h,Fdg,,qdfg,679
Forwards,f-d-s,Fds,,qdfs,679
Fee,f-e,Fe,,qef,3
February,f-e-b,Febi,i,qbefi,1
Feeble,f-e-b,Febo,o,qbefo,1
Fed,f-e-d,Fedi,i,qdefi,3
Fidelity,f-e-d-/-l,Fedl,,qdefl,0
Federal ,f-e-d,Fedo,o,qdefo,8
Federal,f-e-d-r-l,Fedrl,,qdeflr,3
Federation,f-e-d-r-a-sh,Fedrz,,qdefrz,3
Feed,f-e-d,Fedu,u,qdefu,3
Fiduciary,f-e-d-sh-r-e,Fedzre,,qdefrz,0
Finger,f-e2-ng-e2,Fege,,qefg,2
Fingerling,f-e2-ng-e2-l,Fegel,,qefgl,0
Figure,f-e-g-r,Fegr,,qefgr,465
Figured,f-e-g-r-/-t,Fegrd,,qdefgr,142
Feather,f-e-th2,Feh,,qefh,2
Fictitious,f-e-k-t-e-sh,Fektez,,qefktz,0
Fiction,f-e-k-sh,Fekz,,qefkz,2
Feel,f-e-l,Fel,,qefl,400
Philadelphia,f-e-l-a,Fela,,qaefl,0
Field,f-e-ld,Feld,,qdefl,15
Filled,f-e-ld,Feldo,o,qdeflo,15
Felicitate,f-e-l-e-s2-t-a,Felesta,,qaeflst,0
Filth,f-e-l-th,Felh,,qefhl,0
Fill,f-e-l,Feli,i,qefil,400
Fell,f-e-l,Felo,o,qeflo,400
Fellow,f-e-l-o,Feloo,o,qeflo,4
Felt,f-e-l-t,Felto,o,qeflot,0
Fealty,f-e-/-l,Felu,u,qeflu,0
Firm,f-e-m,Fem,,qefm,0
Firmament,f-e-m-a-m,Femam,,qaefm,0
Female,f-e-m-a2,Femao,o,qaefmo,0
Femininity,f-e-mn-/-nt,Femnnt,,qefmnt,0
Ferment,f-e2-mn-t,Femnt,,qefmnt,0
For him,f-e-m,Femo,o,qefmo,0
Femur,f-e-m-u-r,Femuro,o,qefmoru,0
Financial,f-e-n-a-n,Fenan,,qaefn,1
Finance,f-e-n-a-n-s,Fenans,,qaefns,0
Finances,f-e-n-a-n-ss,Fenanss,,qaefns,0
Fiend,f-e-nt,Fendi,i,qdefin,0
Fend,f-e-nt,Fendo,o,qdefno,0
Fender,f-e-nt-r,Fendr,,qdefnr,0
Fiendish,f-e-nt-sh,Fendz,,qdefnz,0
Fence,f-e-n-s,Fens,,qefns,0
Finish,f-e-n-sh,Fenz,,qefnz,92
Finished,f-e-n-sh-t,Fenzd,,qdefnz,92
Fear,f-e-r,Fer,,qefr,10
Fearful,f-e-r-f,Ferf,,qefr,0
Feral,f-e-r-l,Ferl,,qeflr,10
Ferrule,f-e-r-l,Ferli,i,qefilr,0
Ferial,f-e-r-l,Ferlo,o,qeflor,10
Fearless,f-e-r-l,Ferlu,u,qeflru,0
Ferocious,f-e-r-o-sh,Feroz,,qeforz,0
First,f-e-s,Fes,,qefs,1557
Physician,f-e-s-e-sh,Fesez,,qefsz,0
Physical,f-e-s-/-k,Fesk,,qefks,8
First class condition,f-e-s2-k-k-d-sh,Feskkdz,,qdefksz,0
First class manner,f-e-s2-k-mn-e2,Feskmne,,qefkmns,0
First class,f-e-s2-k,Fesko,o,qefkos,0
Fees,f-e-s,Feso,o,qefos,3
Festival,f-e-s2-dfl,Festvl,,qeflstv,0
Fit,f-e-t,Fet,,qeft,8
Feted,f-e-td,Fetd,,qdeft,0
Fitted,f-e-td,Fetdo,o,qdefot,0
Fitly,f-e-t-e,Feteo,o,qefot,8
Fete,f-e-t,Feti,i,qefit,8
Feet,f-e-t,Feto,o,qefot,8
Feature,f-e-t-r,Fetr,,qefrt,42
Fits,f-e-t-s,Fets,,qefst,8
Fetes,f-e-t-s,Fetso,o,qefost,8
Fetish,f-e-t-sh,Fetz,,qeftz,0
Forever,f-/-e-v,Fev,,qefv,88
Fervid,f-e-v-e-d,Feved,,qdefv,0
Fervent,f-e-v-nt,Fevnt,,qefntv,0
Fever,f-e-v-r,Fevr,,qefrv,0
Fervor,f-e-v-r,Fevro,o,qeforv,0
Fix,f-e-x,Fex,,qefx,4
Fixed,f-e-x-t,Fexd,,qdefx,4
Fixtures,f-e-x-t-r-s,Fextrs,,qefrstx,0
Fission,f-e-sh,Fez,,qefz,3
Fish,f-e-sh,Fezo,o,qefoz,1
Fissure,f-e-sh-u,Fezu,,qefuz,0
Forgave,f-g-a,Fga,,qafg,3
Forgive,f-g-e,Fge,,qefg,15
Forgivable,f-g-e-b,Fgeb,,qbefg,15
Forgiven,f-g-e,Fgeo,o,qefgo,15
Forget,f-g-e-t,Fget,,qefgt,52
Foregone,f-g-n,Fgn,,qfgn,1
Foreground,f-g-r-nt,Fgrnd,,qdfgnr,0
Forgot,f-g-t,Fgt,,qfgt,89
Federal government,f-g-v,Fgv,,qfgv,2
Forth,f-th,Fh,,qfh,1591
Furthest,f-th2-e-s,Fhes,,qefhs,17
Further,f-th2,Fhi,i,qfhi,100
Further than,f-th2-n,Fhn,,qfhn,0
Furtherance,f-th2-n-s,Fhns,,qfhns,0
For the purpose,f-th-p,Fhp,,qfhp,0
Find,f-i,Fi,,qfi,1652
Finding,f-i-\-h,Figo,o,qfgio,1652
File,f-i-l,Fil,,qfil,890
Filed,f-i-ld,Fild,,qdfil,1
Fined,f-i-nt,Findo,o,qdfino,0
Finis,f-i-n-e-s,Finesi,i,qefins,0
Finest,f-i-n-e-s,Fineso,o,qefinos,0
Finite,f-i-n-i,Fini,,qfin,0
Final,f-i-n-l,Finl,,qfiln,100
Fineness,f-i-n-n-e-s,Finnes,,qefins,0
Fine,f-i-n,Fino,o,qfino,100
Finally,f-i-n-ye,Finy,,qfiny,135
Firearm,f-i-r-a-m,Firam,,qafimr,0
Fight,f-i-t,Fito,o,qfiot,67
Forge,f-j,Fj,,qfj,12
Fudge,f-j,Fjo,o,qfjo,12
Effect,f-k,Fk,,qfk,97
Freight claim agent,f-k-/-a,Fka,,qafk,0
Freight claim auditor,f-k-/-o,Fko,,qfko,0
Freight car,f-k-r,Fkr,,qfkr,0
Effects,f-k-s,Fks,,qfks,97
Few weeks,f-k-s,Fkso,o,qfkos,97
Focus,f-k-u-s,Fkus,,qfksu,12
Effective,f-k-v,Fkv,,qfkv,97
Florida,fl-a,Fla,,qafl,10
Flag,fl-a-g,Flagi,i,qafgil,1
Flagrant,fl-a-g,Flago,o,qafglo,1
Flagrance,fl-a-g,Flagu,u,qafglu,1
Flaccid,fl-a-k-s2-e-d,Flaksed,,qadefkls,0
Flannel,fl-a-n-l,Flanl,,qafln,0
Flatter,fl-a-t-e2,Flate,,qaeflt,0
Flatiron,fl-a-t-i-r-n,Flatirn,,qafilnrt,0
Flat,fl-a-t,Flato,o,qaflot,0
Flippant,fl-e-jnt,Flepnt,,qeflnpt,0
Flexor,fl-e-x-\-o-r,Flexor,,qeflorx,0
Flexure,fl-e-x-r,Flexr,,qeflrx,0
Flesh,fl-e-sh,Flez,,qeflz,3
For a long time,fl-ng-tm,Flgtm,,qfglmt,0
Fly,fl-i,Fli,,qfil,0
Forlorn,fl-o-n,Flon,,qflno,0
Furlough,fl-o,Floo,o,qflo,0
Flotsam,fl-o-t-s2-m,Flotsm,,qflmost,0
Floor,fl-r,Flr,,qflr,1
Fluorine,fl-r-e-n,Flren,,qeflnr,0
Florist,fl-r-e-s,Flres,,qeflrs,0
Flower,fl-r,Flri,i,qfilr,1
Flour,fl-r,Flro,o,qflor,1
Flourish,fl-r-sh,Flrz,,qflrz,0
Flood,fl-u-d,Flud,,qdflu,0
Fluid,fl-u-d,Fludo,o,qdflou,0
Fluidity,fl-u-td-e,Fludte,,qdefltu,0
Fluke,fl-u-k,Fluk,,qfklu,0
Fluctuate,fl-u-k,Fluko,o,qfklou,0
Flywheel,fl-w-ia-l,Flwial,,qafilw,0
Flush,fl-sh,Flz,,qflz,0
From,f-m,Fm,,qfm,6294
Formaldehyde,f-m-a-l,Fmal,,qaflm,0
Formed,f-m-/-t,Fmd,,qdfm,20
Former,f-m-e2,Fme,,qefm,2
Formerly,f-m-e2-e2,Fmee,,qefm,0
From the,f-m-th,Fmh,,qfhm,0
Few moments,f-mn-s,Fmms,,qfms,0
Few moments ago,f-mn-s2-g,Fmmsg,,qfgms,0
Few minutes,f-mn-e-t-s,Fmnets,,qefmnst,0
Few months,f-mn-th-s,Fmnhs,,qfhmns,0
Form,f-m,Fmo,o,qfmo,6294
Foremost,f-m-o,Fmoo,o,qfmo,0
Federal employee,f-m-p-e,Fmpe,,qefmp,0
Forms,f-m-s,Fms,,qfms,6294
From you,f-m-u,Fmu,,qfmu,0
Formula,f-m-u-l-a,Fmula,,qaflmu,0
Formulate,f-m-/-u,Fmuo,o,qfmou,0
Fun,f-n,Fn,,qfn,301
Forename,f-n-a,Fna,,qafn,0
Furnace,f-n-a-s,Fnas,,qafns,0
Fundamental,f-nt-/-m,Fndm,,qdfmn,4
Foundation,f-nt-sh,Fndz,,qdfnz,1074
Funny,f-n-e,Fne,,qefn,93
Furniture,f-n-e-t-r,Fnetr,,qefnrt,0
Freight engineer,f-n-j-e2,Fnje,,qefjn,0
Funnel,f-n-l,Fnl,,qfln,1
Foreign,f-n,Fno,o,qfno,301
Foreknowledge,f-n-o-l,Fnol,,qflno,0
For instance,f-n-s,Fns,,qfns,2
Fount,f-nt,Fnt,,qfnt,1074
Fountain,f-n-tn,Fntn,,qfnt,0
For a number of years,f-n-u-m-e-r-s,Fnumers,,qefmnrsu,0
Forenoon,f-n-u-n,Fnun,,qfnu,0
Furnish,f-n-sh,Fnz,,qfnz,0
Foe,f-o,Fo,,qfo,205
Free on board,f-o-b,Fobo,o,qbfo,0
Following,f-o-\-h,Fog,,qfgo,205
Fall,f-o,Foi,i,qfio,205
Folk,f-o-k,Fok,,qfko,46
Falcon,f-o-k-n,Fokn,,qfkno,0
Folder,f-o-ld-r,Foldr,,qdflor,32
Folly,f-o-l-e,Fole,,qeflo,0
Foliage,f-o-l-j,Folj,,qfjlo,0
Fond,f-o-nt,Fondi,i,qdfino,2
Fondle,f-o-nt-l,Fondl,,qdflno,0
Fondant,f-o-nt-nt,Fondnd,,qdfno,0
Phoned,f-o-nt,Fondo,o,qdfno,2
Fallen,f-o-n,Fono,o,qfno,299
Font,f-o-nt,Fonto,o,qfnot,2
Follow,f-o,Foo,o,qfo,205
Forest,f-o-r-e-s,Fores,,qefors,1
Forage,f-o-r-j,Forj,,qfjor,0
Falls,f-o-s,Fosi,i,qfios,205
Follows,f-o-s,Foso,o,qfos,205
Faulty,f-o-t-e,Fote,,qefot,0
Faultless,f-o-t-l,Fotl,,qflot,0
Function,f-nk,Fq,,qfq,297
Functional,f-nk-/-l,Fql,,qflq,41
Friend,fr,Fr,,qfr,39
Afraid,fr-a,Frai,i,qafir,255
Frame,fr-a-m,Fram,,qafmr,20
Franchise,fr-a-n-ch,Franc,,qacfnr,0
Frantic,fr-a-nt,Frant,,qafnrt,0
Freight,fr-a,Frao,o,qafor,255
Frank,fr-a-nk,Fraq,,qafqr,17
Frankly,fr-a-nk-e,Fraqe,,qaefqr,17
Freighter,fr-a-/-r,Frar,,qafr,0
Phrase,fr-a-s,Fras,,qafrs,1
Fraternity,fr-a-tn-t-e,Fratnte,,qaefnrt,0
Federal reserve bank,fr-b,Frb,,qbfr,2
